Name,Pos,Nationality,GP,Possible_GP,Qualify_Pct,TOI_GP,ES_TOI_GP,PP_TOI_GP,SH_TOI_GP,G_60,A_60,PTS_60,SOG_60,BLK_60,HIT_60,PP_PTS_60,PIM_GP,PlusMinus_GP,Height_in,Weight_lbs,BMI,Fights,CF_pct_5v5,xGF_pct_5v5,ixG_60_5v5
Matt Roy,D,USA,311.0,328,0.9482,20.011093247588427,17.588906752411578,0.1121114683815648,2.310075026795284,0.183,0.723,0.906,4.319,5.871,4.83,0.01,0.325,0.209,74.0,220.0,28.24,1,50.87,51.96,0.208
Matthew Knies,LW,USA,240.0,328,0.7317,16.898194444444446,14.121736111111112,1.8756944444444446,0.9007638888888889,0.991,1.376,2.367,6.081,1.553,7.471,0.488,0.496,-0.054,75.0,232.0,28.99,3,47.27,49.53,0.786
Matthew Schaefer,D,CAN,82.0,82,1.0,24.65,20.266666666666666,3.2999999999999994,1.0833333333333333,0.683,1.069,1.751,6.59,3.295,1.187,0.534,0.463,0.159,74.0,186.0,23.88,0,50.03,50.92,0.308
Matthew Tkachuk,LW,USA,242.0,328,0.7378,19.066597796143252,14.857231404958679,3.9427685950413216,0.2665977961432507,1.313,2.432,3.745,11.001,1.014,4.317,1.352,1.293,0.161,74.0,202.0,25.93,9,57.59,56.49,0.821
Mattias Ekholm,D,SWE,304.0,328,0.9268,21.261184210526313,18.286567982456138,0.8917763157894738,2.0828399122807015,0.325,1.077,1.402,5.44,3.871,3.101,0.158,0.444,0.378,77.0,225.0,26.68,1,58.5,59.65,0.294
Mattias Janmark,C,SWE,260.0,328,0.7927,13.003910256410258,11.246153846153847,0.03083333333333329,1.726923076923077,0.302,0.816,1.118,3.922,1.65,2.307,0.0,0.462,-0.019,74.0,205.0,26.32,2,48.28,49.53,0.537
Mattias Samuelsson,D,USA,236.0,328,0.7195,21.319420903954803,18.466313559322035,0.03785310734463275,2.8152542372881353,0.239,0.62,0.859,3.351,5.068,5.366,0.012,0.407,0.263,76.0,229.0,27.87,0,48.11,48.88,0.153
Matty Beniers,C,USA,321.0,328,0.9787,18.245015576323986,15.370560747663554,2.479750778816199,0.3947040498442368,0.809,1.106,1.916,5.911,2.438,2.09,0.441,0.184,-0.016,74.0,181.0,23.24,1,49.01,48.37,0.572
Matvei Michkov,RW,RUS,161.0,164,0.9817,15.73592132505176,13.246273291925466,2.481366459627329,0.008281573498964771,1.089,1.61,2.7,8.597,0.995,1.468,0.687,0.727,-0.112,70.0,172.0,24.68,1,49.03,52.95,0.744
Max Domi,LW,CAN,314.0,328,0.9573,15.14787685774947,13.43407643312102,1.7095541401273884,0.004246284501061555,0.618,1.552,2.17,6.648,1.4,1.816,0.454,1.182,-0.092,70.0,208.0,29.84,18,47.35,47.26,0.447
Maxim Tsyplakov,F,,126.0,164,0.7683,12.68148148148148,11.70925925925926,0.9722222222222222,0.0,0.451,1.014,1.464,5.933,1.802,8.374,0.113,0.357,-0.103,,,,0,51.18,52.01,0.757
Michael Amadio,C,CAN,293.0,328,0.8933,14.027531285551763,13.10364050056883,0.487485779294653,0.43640500568828205,0.818,0.876,1.693,5.796,2.277,4.628,0.117,0.218,0.106,73.0,206.0,27.18,0,49.57,52.96,0.669
Michael Anderson,D,,308.0,328,0.939,21.366017316017317,18.78668831168831,0.06715367965367959,2.5121753246753245,0.155,0.593,0.748,2.954,4.696,4.741,0.009,0.351,0.218,,,,0,,,
Michael Bunting,LW,CAN,313.0,328,0.9543,15.361235356762514,13.240788072417466,2.120447284345048,0.0,0.936,1.248,2.184,7.774,1.036,3.107,0.724,0.792,-0.131,72.0,186.0,25.22,2,53.65,51.43,0.829
Michael Eyssimont,C,USA,268.0,328,0.8171,11.351243781094528,10.93215174129353,0.40205223880597013,0.01703980099502487,0.651,0.809,1.46,10.335,1.854,8.008,0.158,0.974,0.03,72.0,195.0,26.44,13,51.97,50.56,0.859
Michael McCarron,RW,USA,255.0,328,0.7774,13.14235294117647,11.182875816993464,0.045490196078431334,1.9139869281045752,0.483,0.537,1.02,5.765,3.813,10.223,0.0,1.251,-0.141,78.0,232.0,26.81,27,47.89,48.9,0.77
Michael Rasmussen,C,CAN,272.0,328,0.8293,14.041237745098039,12.166176470588235,0.49724264705882365,1.3778186274509803,0.628,0.895,1.524,5.546,3.865,7.038,0.079,0.449,-0.044,78.0,222.0,25.65,4,44.95,47.32,0.73
Mika Zibanejad,C,SWE,326.0,328,0.9939,19.81370143149284,14.605828220858896,3.270245398773006,1.9376278118609407,1.105,1.709,2.815,8.081,1.849,2.499,1.152,0.264,-0.006,74.0,208.0,26.7,0,49.39,50.04,0.614
Mikael Backlund,C,SWE,322.0,328,0.9817,18.49565217391304,14.531159420289857,1.634782608695652,2.329710144927536,0.665,1.048,1.713,8.362,1.441,2.327,0.242,0.335,0.096,72.0,206.0,27.94,0,52.35,50.31,0.721
Mikael Granlund,C,FIN,289.0,328,0.8811,19.288119953863895,14.77658592848904,2.8819492502883506,1.629584775086505,0.678,1.561,2.239,5.823,2.325,2.465,0.71,0.339,-0.163,70.0,193.0,27.69,0,45.21,44.96,0.565
Mike Matheson,D,CAN,288.0,328,0.878,24.836574074074072,19.399305555555557,2.1837962962962956,3.2534722222222223,0.268,1.107,1.376,4.832,4.899,1.954,0.403,0.611,-0.049,74.0,196.0,25.16,2,45.42,45.04,0.185
Mikhail Sergachev,D,RUS,268.0,328,0.8171,24.143781094527363,18.651243781094525,2.8300995024875624,2.6624378109452733,0.343,1.465,1.808,4.636,4.479,2.439,0.77,0.541,-0.034,75.0,212.0,26.5,1,52.56,51.04,0.181
Mikko Rantanen,RW,FIN,308.0,328,0.939,21.68971861471861,17.537987012987013,4.129761904761905,0.02196969696969693,1.356,2.003,3.359,8.335,1.473,2.03,1.23,0.925,0.153,76.0,228.0,27.75,3,52.15,52.78,0.768
Miles Wood,LW,USA,241.0,328,0.7348,12.395781466113416,11.339488243430152,0.423582295988935,0.6327109266943293,0.683,0.823,1.506,9.339,1.767,6.387,0.06,0.934,-0.079,74.0,209.0,26.83,6,49.01,48.65,1.021
Miro Heiskanen,D,FIN,277.0,328,0.8445,25.16311672683514,20.175270758122743,3.374308062575211,1.6135379061371842,0.293,1.558,1.851,5.371,3.529,1.222,0.775,0.39,0.13,74.0,197.0,25.29,0,53.63,56.12,0.23
Mitch Marner,RW,CAN,311.0,328,0.9482,20.90771704180064,15.659003215434083,3.3296891747052517,1.9190246516613079,0.987,2.39,3.377,6.385,1.679,1.707,1.107,0.27,0.238,72.0,180.0,24.41,0,52.62,53.88,0.604
